system_id,parent_org_id,canonical_name,division,level,state,state_abbr,normalized_name,aliases,verified,source
"miss-world-america-ri-teen","miss-world-america","Miss Rhode Island Teen","Teen","State","Rhode Island","RI","miss rhode island teen","Miss Rhode Island Teen|Miss Rhode Island Teen Pageant|Miss Rhode Island Teen Organization|Miss RI Teen|Rhode Island Miss Teen|Miss Teen Rhode Island|Miss Rhode Island's Teen|Rhode Island MWA|MWA Rhode Island","false","generated"
"miss-world-america-sc-miss","miss-world-america","Miss South Carolina","Miss","State","South Carolina","SC","miss south carolina","Miss South Carolina|Miss South Carolina Pageant|Miss South Carolina Organization|Miss SC|South Carolina Miss|South Carolina MWA|MWA South Carolina","false","generated"
"miss-world-america-sc-teen","miss-world-america","Miss South Carolina Teen","Teen","State","South Carolina","SC","miss south carolina teen","Miss South Carolina Teen|Miss South Carolina Teen Pageant|Miss South Carolina Teen Organization|Miss SC Teen|South Carolina Miss Teen|Miss Teen South Carolina|Miss South Carolina's Teen|South Carolina MWA|MWA South Carolina","false","generated"
"miss-world-america-sd-miss","miss-world-america","Miss South Dakota","Miss","State","South Dakota","SD","miss south dakota","Miss South Dakota|Miss South Dakota Pageant|Miss South Dakota Organization|Miss SD|South Dakota Miss|South Dakota MWA|MWA South Dakota","false","generated"
"miss-world-america-sd-teen","miss-world-america","Miss South Dakota Teen","Teen","State","South Dakota","SD","miss south dakota teen","Miss South Dakota Teen|Miss South Dakota Teen Pageant|Miss South Dakota Teen Organization|Miss SD Teen|South Dakota Miss Teen|Miss Teen South Dakota|Miss South Dakota's Teen|South Dakota MWA|MWA South Dakota","false","generated"
"miss-world-america-tn-miss","miss-world-america","Miss Tennessee","Miss","State","Tennessee","TN","miss tennessee","Miss Tennessee|Miss Tennessee Pageant|Miss Tennessee Organization|Miss TN|Tennessee Miss|Tennessee MWA|MWA Tennessee","false","generated"
"miss-world-america-tn-teen","miss-world-america","Miss Tennessee Teen","Teen","State","Tennessee","TN","miss tennessee teen","Miss Tennessee Teen|Miss Tennessee Teen Pageant|Miss Tennessee Teen Organization|Miss TN Teen|Tennessee Miss Teen|Miss Teen Tennessee|Miss Tennessee's Teen|Tennessee MWA|MWA Tennessee","false","generated"
"miss-world-america-tx-miss","miss-world-america","Miss Texas","Miss","State","Texas","TX","miss texas","Miss Texas|Miss Texas Pageant|Miss Texas Organization|Miss TX|Texas Miss|Texas MWA|MWA Texas","false","generated"
"miss-world-america-tx-teen","miss-world-america","Miss Texas Teen","Teen","State","Texas","TX","miss texas teen","Miss Texas Teen|Miss Texas Teen Pageant|Miss Texas Teen Organization|Miss TX Teen|Texas Miss Teen|Miss Teen Texas|Miss Texas's Teen|Texas MWA|MWA Texas","false","generated"
"miss-world-america-ut-miss","miss-world-america","Miss Utah","Miss","State","Utah","UT","miss utah","Miss Utah|Miss Utah Pageant|Miss Utah Organization|Miss UT|Utah Miss|Utah MWA|MWA Utah","false","generated"
"miss-world-america-ut-teen","miss-world-america","Miss Utah Teen","Teen","State","Utah","UT","miss utah teen","Miss Utah Teen|Miss Utah Teen Pageant|Miss Utah Teen Organization|Miss UT Teen|Utah Miss Teen|Miss Teen Utah|Miss Utah's Teen|Utah MWA|MWA Utah","false","generated"
"miss-world-america-vt-miss","miss-world-america","Miss Vermont","Miss","State","Vermont","VT","miss vermont","Miss Vermont|Miss Vermont Pageant|Miss Vermont Organization|Miss VT|Vermont Miss|Vermont MWA|MWA Vermont","false","generated"
"miss-world-america-vt-teen","miss-world-america","Miss Vermont Teen","Teen","State","Vermont","VT","miss vermont teen","Miss Vermont Teen|Miss Vermont Teen Pageant|Miss Vermont Teen Organization|Miss VT Teen|Vermont Miss Teen|Miss Teen Vermont|Miss Vermont's Teen|Vermont MWA|MWA Vermont","false","generated"
"miss-world-america-va-miss","miss-world-america","Miss Virginia","Miss","State","Virginia","VA","miss virginia","Miss Virginia|Miss Virginia Pageant|Miss Virginia Organization|Miss VA|Virginia Miss|Virginia MWA|MWA Virginia","false","generated"
"miss-world-america-va-teen","miss-world-america","Miss Virginia Teen","Teen","State","Virginia","VA","miss virginia teen","Miss Virginia Teen|Miss Virginia Teen Pageant|Miss Virginia Teen Organization|Miss VA Teen|Virginia Miss Teen|Miss Teen Virginia|Miss Virginia's Teen|Virginia MWA|MWA Virginia","false","generated"
"miss-world-america-wa-miss","miss-world-america","Miss Washington","Miss","State","Washington","WA","miss washington","Miss Washington|Miss Washington Pageant|Miss Washington Organization|Miss WA|Washington Miss|Washington MWA|MWA Washington","false","generated"
"miss-world-america-wa-teen","miss-world-america","Miss Washington Teen","Teen","State","Washington","WA","miss washington teen","Miss Washington Teen|Miss Washington Teen Pageant|Miss Washington Teen Organization|Miss WA Teen|Washington Miss Teen|Miss Teen Washington|Miss Washington's Teen|Washington MWA|MWA Washington","false","generated"
"miss-world-america-wv-miss","miss-world-america","Miss West Virginia","Miss","State","West Virginia","WV","miss west virginia","Miss West Virginia|Miss West Virginia Pageant|Miss West Virginia Organization|Miss WV|West Virginia Miss|West Virginia MWA|MWA West Virginia","false","generated"
"miss-world-america-wv-teen","miss-world-america","Miss West Virginia Teen","Teen","State","West Virginia","WV","miss west virginia teen","Miss West Virginia Teen|Miss West Virginia Teen Pageant|Miss West Virginia Teen Organization|Miss WV Teen|West Virginia Miss Teen|Miss Teen West Virginia|Miss West Virginia's Teen|West Virginia MWA|MWA West Virginia","false","generated"
"miss-world-america-wi-miss","miss-world-america","Miss Wisconsin","Miss","State","Wisconsin","WI","miss wisconsin","Miss Wisconsin|Miss Wisconsin Pageant|Miss Wisconsin Organization|Miss WI|Wisconsin Miss|Wisconsin MWA|MWA Wisconsin","false","generated"
"miss-world-america-wi-teen","miss-world-america","Miss Wisconsin Teen","Teen","State","Wisconsin","WI","miss wisconsin teen","Miss Wisconsin Teen|Miss Wisconsin Teen Pageant|Miss Wisconsin Teen Organization|Miss WI Teen|Wisconsin Miss Teen|Miss Teen Wisconsin|Miss Wisconsin's Teen|Wisconsin MWA|MWA Wisconsin","false","generated"
"miss-world-america-wy-miss","miss-world-america","Miss Wyoming","Miss","State","Wyoming","WY","miss wyoming","Miss Wyoming|Miss Wyoming Pageant|Miss Wyoming Organization|Miss WY|Wyoming Miss|Wyoming MWA|MWA Wyoming","false","generated"
"miss-world-america-wy-teen","miss-world-america","Miss Wyoming Teen","Teen","State","Wyoming","WY","miss wyoming teen","Miss Wyoming Teen|Miss Wyoming Teen Pageant|Miss Wyoming Teen Organization|Miss WY Teen|Wyoming Miss Teen|Miss Teen Wyoming|Miss Wyoming's Teen|Wyoming MWA|MWA Wyoming","false","generated"
"miss-world-america-dc-miss","miss-world-america","Miss District of Columbia","Miss","State","District of Columbia","DC","miss district of columbia","Miss District of Columbia|Miss District of Columbia Pageant|Miss District of Columbia Organization|Miss DC|District of Columbia Miss|District of Columbia MWA|MWA District of Columbia","false","generated"
"miss-world-america-dc-teen","miss-world-america","Miss District of Columbia Teen","Teen","State","District of Columbia","DC","miss district of columbia teen","Miss District of Columbia Teen|Miss District of Columbia Teen Pageant|Miss District of Columbia Teen Organization|Miss DC Teen|District of Columbia Miss Teen|Miss Teen District of Columbia|Miss District of Columbia's Teen|District of Columbia MWA|MWA District of Columbia","false","generated"
"miss-world-america-pr-miss","miss-world-america","Miss Puerto Rico","Miss","State","Puerto Rico","PR","miss puerto rico","Miss Puerto Rico|Miss Puerto Rico Pageant|Miss Puerto Rico Organization|Miss PR|Puerto Rico Miss|Puerto Rico MWA|MWA Puerto Rico","false","generated"
"miss-world-america-pr-teen","miss-world-america","Miss Puerto Rico Teen","Teen","State","Puerto Rico","PR","miss puerto rico teen","Miss Puerto Rico Teen|Miss Puerto Rico Teen Pageant|Miss Puerto Rico Teen Organization|Miss PR Teen|Puerto Rico Miss Teen|Miss Teen Puerto Rico|Miss Puerto Rico's Teen|Puerto Rico MWA|MWA Puerto Rico","false","generated"
"miss-earth-usa-al-miss","miss-earth-usa","Miss Alabama Earth","Miss","State","Alabama","AL","miss alabama earth","Miss Alabama Earth|Miss Alabama Earth Pageant|Miss Alabama Earth Organization|Miss AL Earth|Alabama Miss Earth|Miss Earth Alabama","false","generated"
"miss-earth-usa-al-teen","miss-earth-usa","Miss Alabama Earth Teen","Teen","State","Alabama","AL","miss alabama earth teen","Miss Alabama Earth Teen|Miss Alabama Earth Teen Pageant|Miss Alabama Earth Teen Organization|Miss AL Earth Teen|Alabama Miss Earth Teen|Miss Earth Teen Alabama|Miss Alabama Earth's Teen|Alabama Miss Earth","false","generated"
"miss-earth-usa-ak-miss","miss-earth-usa","Miss Alaska Earth","Miss","State","Alaska","AK","miss alaska earth","Miss Alaska Earth|Miss Alaska Earth Pageant|Miss Alaska Earth Organization|Miss AK Earth|Alaska Miss Earth|Miss Earth Alaska","false","generated"
"miss-earth-usa-ak-teen","miss-earth-usa","Miss Alaska Earth Teen","Teen","State","Alaska","AK","miss alaska earth teen","Miss Alaska Earth Teen|Miss Alaska Earth Teen Pageant|Miss Alaska Earth Teen Organization|Miss AK Earth Teen|Alaska Miss Earth Teen|Miss Earth Teen Alaska|Miss Alaska Earth's Teen|Alaska Miss Earth","false","generated"
"miss-earth-usa-az-miss","miss-earth-usa","Miss Arizona Earth","Miss","State","Arizona","AZ","miss arizona earth","Miss Arizona Earth|Miss Arizona Earth Pageant|Miss Arizona Earth Organization|Miss AZ Earth|Arizona Miss Earth|Miss Earth Arizona","false","generated"
"miss-earth-usa-az-teen","miss-earth-usa","Miss Arizona Earth Teen","Teen","State","Arizona","AZ","miss arizona earth teen","Miss Arizona Earth Teen|Miss Arizona Earth Teen Pageant|Miss Arizona Earth Teen Organization|Miss AZ Earth Teen|Arizona Miss Earth Teen|Miss Earth Teen Arizona|Miss Arizona Earth's Teen|Arizona Miss Earth","false","generated"
"miss-earth-usa-ar-miss","miss-earth-usa","Miss Arkansas Earth","Miss","State","Arkansas","AR","miss arkansas earth","Miss Arkansas Earth|Miss Arkansas Earth Pageant|Miss Arkansas Earth Organization|Miss AR Earth|Arkansas Miss Earth|Miss Earth Arkansas","false","generated"
"miss-earth-usa-ar-teen","miss-earth-usa","Miss Arkansas Earth Teen","Teen","State","Arkansas","AR","miss arkansas earth teen","Miss Arkansas Earth Teen|Miss Arkansas Earth Teen Pageant|Miss Arkansas Earth Teen Organization|Miss AR Earth Teen|Arkansas Miss Earth Teen|Miss Earth Teen Arkansas|Miss Arkansas Earth's Teen|Arkansas Miss Earth","false","generated"
"miss-earth-usa-ca-miss","miss-earth-usa","Miss California Earth","Miss","State","California","CA","miss california earth","Miss California Earth|Miss California Earth Pageant|Miss California Earth Organization|Miss CA Earth|California Miss Earth|Miss Earth California","false","generated"
"miss-earth-usa-ca-teen","miss-earth-usa","Miss California Earth Teen","Teen","State","California","CA","miss california earth teen","Miss California Earth Teen|Miss California Earth Teen Pageant|Miss California Earth Teen Organization|Miss CA Earth Teen|California Miss Earth Teen|Miss Earth Teen California|Miss California Earth's Teen|California Miss Earth","false","generated"
"miss-earth-usa-co-miss","miss-earth-usa","Miss Colorado Earth","Miss","State","Colorado","CO","miss colorado earth","Miss Colorado Earth|Miss Colorado Earth Pageant|Miss Colorado Earth Organization|Miss CO Earth|Colorado Miss Earth|Miss Earth Colorado","false","generated"
"miss-earth-usa-co-teen","miss-earth-usa","Miss Colorado Earth Teen","Teen","State","Colorado","CO","miss colorado earth teen","Miss Colorado Earth Teen|Miss Colorado Earth Teen Pageant|Miss Colorado Earth Teen Organization|Miss CO Earth Teen|Colorado Miss Earth Teen|Miss Earth Teen Colorado|Miss Colorado Earth's Teen|Colorado Miss Earth","false","generated"
"miss-earth-usa-ct-miss","miss-earth-usa","Miss Connecticut Earth","Miss","State","Connecticut","CT","miss connecticut earth","Miss Connecticut Earth|Miss Connecticut Earth Pageant|Miss Connecticut Earth Organization|Miss CT Earth|Connecticut Miss Earth|Miss Earth Connecticut","false","generated"
"miss-earth-usa-ct-teen","miss-earth-usa","Miss Connecticut Earth Teen","Teen","State","Connecticut","CT","miss connecticut earth teen","Miss Connecticut Earth Teen|Miss Connecticut Earth Teen Pageant|Miss Connecticut Earth Teen Organization|Miss CT Earth Teen|Connecticut Miss Earth Teen|Miss Earth Teen Connecticut|Miss Connecticut Earth's Teen|Connecticut Miss Earth","false","generated"
"miss-earth-usa-de-miss","miss-earth-usa","Miss Delaware Earth","Miss","State","Delaware","DE","miss delaware earth","Miss Delaware Earth|Miss Delaware Earth Pageant|Miss Delaware Earth Organization|Miss DE Earth|Delaware Miss Earth|Miss Earth Delaware","false","generated"
"miss-earth-usa-de-teen","miss-earth-usa","Miss Delaware Earth Teen","Teen","State","Delaware","DE","miss delaware earth teen","Miss Delaware Earth Teen|Miss Delaware Earth Teen Pageant|Miss Delaware Earth Teen Organization|Miss DE Earth Teen|Delaware Miss Earth Teen|Miss Earth Teen Delaware|Miss Delaware Earth's Teen|Delaware Miss Earth","false","generated"
"miss-earth-usa-fl-miss","miss-earth-usa","Miss Florida Earth","Miss","State","Florida","FL","miss florida earth","Miss Florida Earth|Miss Florida Earth Pageant|Miss Florida Earth Organization|Miss FL Earth|Florida Miss Earth|Miss Earth Florida","false","generated"
"miss-earth-usa-fl-teen","miss-earth-usa","Miss Florida Earth Teen","Teen","State","Florida","FL","miss florida earth teen","Miss Florida Earth Teen|Miss Florida Earth Teen Pageant|Miss Florida Earth Teen Organization|Miss FL Earth Teen|Florida Miss Earth Teen|Miss Earth Teen Florida|Miss Florida Earth's Teen|Florida Miss Earth","false","generated"
"miss-earth-usa-ga-miss","miss-earth-usa","Miss Georgia Earth","Miss","State","Georgia","GA","miss georgia earth","Miss Georgia Earth|Miss Georgia Earth Pageant|Miss Georgia Earth Organization|Miss GA Earth|Georgia Miss Earth|Miss Earth Georgia","false","generated"
"miss-earth-usa-ga-teen","miss-earth-usa","Miss Georgia Earth Teen","Teen","State","Georgia","GA","miss georgia earth teen","Miss Georgia Earth Teen|Miss Georgia Earth Teen Pageant|Miss Georgia Earth Teen Organization|Miss GA Earth Teen|Georgia Miss Earth Teen|Miss Earth Teen Georgia|Miss Georgia Earth's Teen|Georgia Miss Earth","false","generated"
"miss-earth-usa-hi-miss","miss-earth-usa","Miss Hawaii Earth","Miss","State","Hawaii","HI","miss hawaii earth","Miss Hawaii Earth|Miss Hawaii Earth Pageant|Miss Hawaii Earth Organization|Miss HI Earth|Hawaii Miss Earth|Miss Earth Hawaii","false","generated"
"miss-earth-usa-hi-teen","miss-earth-usa","Miss Hawaii Earth Teen","Teen","State","Hawaii","HI","miss hawaii earth teen","Miss Hawaii Earth Teen|Miss Hawaii Earth Teen Pageant|Miss Hawaii Earth Teen Organization|Miss HI Earth Teen|Hawaii Miss Earth Teen|Miss Earth Teen Hawaii|Miss Hawaii Earth's Teen|Hawaii Miss Earth","false","generated"
"miss-earth-usa-id-miss","miss-earth-usa","Miss Idaho Earth","Miss","State","Idaho","ID","miss idaho earth","Miss Idaho Earth|Miss Idaho Earth Pageant|Miss Idaho Earth Organization|Miss ID Earth|Idaho Miss Earth|Miss Earth Idaho","false","generated"
"miss-earth-usa-id-teen","miss-earth-usa","Miss Idaho Earth Teen","Teen","State","Idaho","ID","miss idaho earth teen","Miss Idaho Earth Teen|Miss Idaho Earth Teen Pageant|Miss Idaho Earth Teen Organization|Miss ID Earth Teen|Idaho Miss Earth Teen|Miss Earth Teen Idaho|Miss Idaho Earth's Teen|Idaho Miss Earth","false","generated"
"miss-earth-usa-il-miss","miss-earth-usa","Miss Illinois Earth","Miss","State","Illinois","IL","miss illinois earth","Miss Illinois Earth|Miss Illinois Earth Pageant|Miss Illinois Earth Organization|Miss IL Earth|Illinois Miss Earth|Miss Earth Illinois","false","generated"
"miss-earth-usa-il-teen","miss-earth-usa","Miss Illinois Earth Teen","Teen","State","Illinois","IL","miss illinois earth teen","Miss Illinois Earth Teen|Miss Illinois Earth Teen Pageant|Miss Illinois Earth Teen Organization|Miss IL Earth Teen|Illinois Miss Earth Teen|Miss Earth Teen Illinois|Miss Illinois Earth's Teen|Illinois Miss Earth","false","generated"
"miss-earth-usa-in-miss","miss-earth-usa","Miss Indiana Earth","Miss","State","Indiana","IN","miss indiana earth","Miss Indiana Earth|Miss Indiana Earth Pageant|Miss Indiana Earth Organization|Miss IN Earth|Indiana Miss Earth|Miss Earth Indiana","false","generated"
"miss-earth-usa-in-teen","miss-earth-usa","Miss Indiana Earth Teen","Teen","State","Indiana","IN","miss indiana earth teen","Miss Indiana Earth Teen|Miss Indiana Earth Teen Pageant|Miss Indiana Earth Teen Organization|Miss IN Earth Teen|Indiana Miss Earth Teen|Miss Earth Teen Indiana|Miss Indiana Earth's Teen|Indiana Miss Earth","false","generated"
"miss-earth-usa-ia-miss","miss-earth-usa","Miss Iowa Earth","Miss","State","Iowa","IA","miss iowa earth","Miss Iowa Earth|Miss Iowa Earth Pageant|Miss Iowa Earth Organization|Miss IA Earth|Iowa Miss Earth|Miss Earth Iowa","false","generated"
"miss-earth-usa-ia-teen","miss-earth-usa","Miss Iowa Earth Teen","Teen","State","Iowa","IA","miss iowa earth teen","Miss Iowa Earth Teen|Miss Iowa Earth Teen Pageant|Miss Iowa Earth Teen Organization|Miss IA Earth Teen|Iowa Miss Earth Teen|Miss Earth Teen Iowa|Miss Iowa Earth's Teen|Iowa Miss Earth","false","generated"
